date,city,prectot,t2m,rh2m
2009-08-05,barcelona,0.0,25.96,74.13
2009-08-06,barcelona,0.02,26.03,67.99
2009-08-07,barcelona,0.71,25.34,70.9
2009-08-08,barcelona,0.23,25.42,68.33
2009-08-09,barcelona,7.68,24.32,72.88
2009-08-10,barcelona,0.09,24.08,69.98
2009-08-11,barcelona,0.0,25.55,59.76
2009-08-12,barcelona,0.0,25.95,58.38
2009-08-13,barcelona,0.0,26.34,58.34
2009-08-14,barcelona,0.0,26.8,55.65
2009-08-15,barcelona,0.0,26.11,59.21
2009-08-16,barcelona,0.0,26.16,60.35
2009-08-17,barcelona,0.0,28.46,53.45
2009-08-18,barcelona,0.0,28.7,51.3
2009-08-19,barcelona,0.0,28.78,47.32
2009-08-20,barcelona,0.0,27.92,54.71
2009-08-21,barcelona,0.0,26.49,67.18
2009-08-22,barcelona,0.0,26.34,62.56
2009-08-23,barcelona,0.0,26.42,61.33
2009-08-24,barcelona,0.01,26.06,72.37
2009-08-25,barcelona,0.72,24.52,83.4
2009-08-26,barcelona,0.12,25.09,68.29
2009-08-27,barcelona,0.0,26.12,66.3
2009-08-28,barcelona,0.01,26.27,65.89
2009-08-29,barcelona,0.14,24.07,74.29
2009-08-30,barcelona,0.05,23.92,61.59
2009-08-31,barcelona,0.46,24.38,70.8
2009-09-01,barcelona,0.4,24.63,81.15
2009-09-02,barcelona,2.44,24.8,81.12
2009-09-03,barcelona,0.05,24.25,77.04
2009-09-04,barcelona,0.41,23.85,67.95
2009-09-05,barcelona,0.0,22.31,59.76
2009-09-06,barcelona,0.0,22.64,53.42
2009-09-07,barcelona,0.0,22.41,61.5
2009-09-08,barcelona,0.0,22.15,70.03
2009-09-09,barcelona,0.0,22.71,61.99
2009-09-10,barcelona,0.0,23.25,60.45
2009-09-11,barcelona,0.0,23.72,55.88
2009-09-12,barcelona,0.01,22.92,59.74
2009-09-13,barcelona,2.9,22.11,68.6
2009-09-14,barcelona,1.43,21.36,69.05
2009-09-15,barcelona,4.42,17.78,68.87
2009-09-16,barcelona,0.02,19.51,59.73
2009-09-17,barcelona,1.77,20.77,67.9
2009-09-18,barcelona,4.92,20.8,66.2
2009-09-19,barcelona,0.22,19.3,60.33
2009-09-20,barcelona,12.77,19.9,67.49
2009-09-21,barcelona,1.2,21.34,61.5
2009-09-22,barcelona,1.81,21.76,67.49
2009-09-23,barcelona,0.09,21.35,71.6
2009-09-24,barcelona,0.0,22.29,59.18
2009-09-25,barcelona,0.0,21.72,62.83
2009-09-26,barcelona,0.0,21.1,64.63
2009-09-27,barcelona,0.04,20.96,75.82
2009-09-28,barcelona,0.24,20.67,74.41
2009-09-29,barcelona,0.07,21.08,68.13
2009-09-30,barcelona,0.89,21.39,72.9
2009-10-01,barcelona,0.34,21.0,73.46
2009-10-02,barcelona,0.22,20.47,69.02
2009-10-03,barcelona,0.02,19.53,66.27
2009-10-04,barcelona,0.0,20.09,77.43
2009-10-05,barcelona,0.02,21.37,85.87
2009-10-06,barcelona,0.0,21.5,82.48
2009-10-07,barcelona,0.0,21.91,77.72
2009-10-08,barcelona,0.62,22.63,71.99
2009-10-09,barcelona,0.67,20.16,74.25
2009-10-10,barcelona,0.51,19.55,80.97
2009-10-11,barcelona,0.0,20.05,74.43
2009-10-12,barcelona,0.01,19.45,69.38
2009-10-13,barcelona,0.0,18.09,43.37
2009-10-14,barcelona,0.0,17.77,53.85
2009-10-15,barcelona,0.0,15.18,46.43
2009-10-16,barcelona,0.0,14.17,48.89
2009-10-17,barcelona,0.0,15.38,46.36
2009-10-18,barcelona,0.0,13.46,51.9
2009-10-19,barcelona,0.59,14.72,73.72
2009-10-20,barcelona,3.89,17.54,79.74
2009-10-21,barcelona,13.61,17.12,76.19
2009-10-22,barcelona,20.78,15.23,75.83
2009-10-23,barcelona,0.0,16.18,65.05
2009-10-24,barcelona,0.0,18.18,77.93
2009-10-25,barcelona,0.01,19.27,78.93
2009-10-26,barcelona,0.0,17.94,82.51
2009-10-27,barcelona,0.02,17.85,83.5
2009-10-28,barcelona,0.0,17.88,83.21
2009-10-29,barcelona,0.0,18.6,83.91
2009-10-30,barcelona,0.0,18.48,72.25
2009-10-31,barcelona,0.0,17.72,81.38
2009-11-01,barcelona,0.15,18.34,84.88
2009-11-02,barcelona,1.73,17.5,73.18
2009-11-03,barcelona,0.01,16.83,64.59
2009-11-04,barcelona,1.2,15.5,65.33
2009-11-05,barcelona,1.56,12.43,69.63
2009-11-06,barcelona,0.13,12.09,62.59
2009-11-07,barcelona,1.13,13.22,66.45
2009-11-08,barcelona,0.37,11.23,66.38
2009-11-09,barcelona,0.52,11.23,56.28
2009-11-10,barcelona,0.01,11.49,49.5
2009-11-11,barcelona,0.04,13.3,74.27
2009-11-12,barcelona,0.0,14.93,76.68
2009-11-13,barcelona,0.0,15.3,81.24
2009-11-14,barcelona,0.01,16.63,80.5
2009-11-15,barcelona,0.0,16.94,75.49
2009-11-16,barcelona,0.0,17.07,72.92
2009-11-17,barcelona,0.0,16.82,76.45
2009-11-18,barcelona,0.0,15.08,76.61
2009-11-19,barcelona,0.01,14.38,91.69
2009-11-20,barcelona,0.0,14.79,85.72
2009-11-21,barcelona,0.01,15.39,84.92
2009-11-22,barcelona,0.04,15.96,80.31
2009-11-23,barcelona,0.0,14.28,71.39
2009-11-24,barcelona,0.0,13.3,65.4
2009-11-25,barcelona,0.0,13.79,74.08
2009-11-26,barcelona,0.02,14.45,70.7
2009-11-27,barcelona,0.23,14.04,79.14
2009-11-28,barcelona,0.0,12.68,68.0
2009-11-29,barcelona,3.07,12.5,82.47
2009-11-30,barcelona,0.12,8.81,74.71
2009-12-01,barcelona,0.06,9.58,59.18
2009-12-02,barcelona,0.04,11.46,75.19
2009-12-03,barcelona,0.41,12.11,82.37
2009-12-04,barcelona,0.05,11.72,75.66
2009-12-05,barcelona,0.0,11.17,75.58
2009-12-06,barcelona,0.0,12.71,78.82
2009-12-07,barcelona,0.0,13.78,77.73
2009-12-08,barcelona,0.0,13.15,86.05
2009-12-09,barcelona,0.0,13.2,82.45
2009-12-10,barcelona,0.0,13.51,69.47
2009-12-11,barcelona,0.0,13.06,65.31
2009-12-12,barcelona,0.07,10.33,70.52
2009-12-13,barcelona,0.47,7.01,66.08
2009-12-14,barcelona,1.44,6.12,78.57
2009-12-15,barcelona,1.98,7.04,72.6
2009-12-16,barcelona,0.65,6.18,72.17
2009-12-17,barcelona,0.26,5.17,75.26
2009-12-18,barcelona,0.0,5.54,65.58
2009-12-19,barcelona,0.01,3.98,54.56
2009-12-20,barcelona,0.0,4.57,53.5
2009-12-21,barcelona,1.15,7.95,90.88
2009-12-22,barcelona,5.05,10.13,95.55
2009-12-23,barcelona,1.76,10.35,89.28
2009-12-24,barcelona,1.66,12.55,93.69
2009-12-25,barcelona,0.39,10.38,80.68
2009-12-26,barcelona,2.88,8.85,86.7
2009-12-27,barcelona,0.03,8.74,68.05
2009-12-28,barcelona,0.1,10.97,75.52
2009-12-29,barcelona,0.4,13.42,87.2
2009-12-30,barcelona,0.01,13.17,87.01
2009-12-31,barcelona,0.08,12.22,84.23
2010-01-01,barcelona,0.15,9.16,70.58
2010-01-02,barcelona,0.0,8.5,71.53
2010-01-03,barcelona,0.11,9.52,81.4
2010-01-04,barcelona,3.51,9.01,87.15
2010-01-05,barcelona,3.45,9.43,86.83
2010-01-06,barcelona,0.22,7.32,70.06
2010-01-07,barcelona,14.88,5.45,86.19
2010-01-08,barcelona,5.12,4.24,73.22
2010-01-09,barcelona,0.88,3.62,63.95
2010-01-10,barcelona,0.11,4.02,64.35
2010-01-11,barcelona,0.26,4.83,64.04
2010-01-12,barcelona,1.69,5.7,79.53
2010-01-13,barcelona,0.25,8.68,78.49
2010-01-14,barcelona,2.72,10.52,80.88
2010-01-15,barcelona,0.38,9.84,69.7
2010-01-16,barcelona,0.04,10.28,79.84
2010-01-17,barcelona,0.48,10.6,91.37
2010-01-18,barcelona,0.12,10.6,68.6
2010-01-19,barcelona,1.23,9.88,91.09
2010-01-20,barcelona,0.36,10.08,84.52
2010-01-21,barcelona,0.04,10.01,70.77
2010-01-22,barcelona,0.0,9.47,74.81
2010-01-23,barcelona,0.05,9.79,82.1
2010-01-24,barcelona,1.03,10.24,86.13
2010-01-25,barcelona,0.84,8.69,71.37
2010-01-26,barcelona,0.3,7.57,67.81
2010-01-27,barcelona,0.08,6.27,64.24
2010-01-28,barcelona,0.0,7.39,65.48
2010-01-29,barcelona,0.03,7.5,74.6
2010-01-30,barcelona,0.01,8.39,66.34
2010-01-31,barcelona,0.3,6.32,66.46
2010-02-01,barcelona,0.04,6.07,60.79
2010-02-02,barcelona,0.01,7.04,70.73
2010-02-03,barcelona,0.0,7.86,79.59
2010-02-04,barcelona,4.77,9.4,94.67
2010-02-05,barcelona,0.32,10.72,75.89
2010-02-06,barcelona,0.01,10.45,66.33
2010-02-07,barcelona,0.01,9.99,64.15
2010-02-08,barcelona,14.51,9.68,88.5
2010-02-09,barcelona,16.08,7.76,80.77
2010-02-10,barcelona,0.62,5.53,56.83
2010-02-11,barcelona,0.03,2.96,51.28
2010-02-12,barcelona,0.0,3.81,55.32
2010-02-13,barcelona,0.07,4.07,75.67
2010-02-14,barcelona,0.14,4.11,72.38
2010-02-15,barcelona,2.69,5.26,79.76
2010-02-16,barcelona,7.28,8.22,94.84
2010-02-17,barcelona,0.59,10.38,88.35
2010-02-18,barcelona,6.74,10.04,82.22
2010-02-19,barcelona,11.18,10.16,75.58
2010-02-20,barcelona,5.16,8.2,64.55
2010-02-21,barcelona,0.88,9.03,78.94
2010-02-22,barcelona,0.02,10.34,86.56
2010-02-23,barcelona,0.04,11.67,76.56
2010-02-24,barcelona,0.0,11.66,70.68
2010-02-25,barcelona,0.0,12.36,81.29
2010-02-26,barcelona,0.0,12.08,69.53
2010-02-27,barcelona,0.27,10.98,94.25
2010-02-28,barcelona,0.0,12.2,75.35
2010-03-01,barcelona,0.0,11.98,71.85
2010-03-02,barcelona,0.91,11.23,80.94
2010-03-03,barcelona,19.33,9.77,84.56
2010-03-04,barcelona,0.4,10.68,77.39
2010-03-05,barcelona,0.2,10.08,60.58
2010-03-06,barcelona,0.1,7.57,52.47
2010-03-07,barcelona,3.3,7.08,73.24
2010-03-08,barcelona,23.11,4.51,89.02
2010-03-09,barcelona,0.16,5.25,62.81
2010-03-10,barcelona,0.01,2.99,58.85
2010-03-11,barcelona,0.0,5.12,67.35
2010-03-12,barcelona,0.0,5.7,73.49
2010-03-13,barcelona,0.0,8.12,58.5
2010-03-14,barcelona,0.0,9.29,63.64
2010-03-15,barcelona,0.0,8.61,70.92
2010-03-16,barcelona,0.0,9.64,72.64
2010-03-17,barcelona,0.0,10.27,79.5
2010-03-18,barcelona,0.0,10.4,81.03
2010-03-19,barcelona,0.35,11.27,80.28
2010-03-20,barcelona,0.01,14.38,77.19
2010-03-21,barcelona,1.71,13.48,85.68
2010-03-22,barcelona,3.28,12.62,90.63
2010-03-23,barcelona,0.03,13.27,84.39
2010-03-24,barcelona,0.24,12.37,86.3
2010-03-25,barcelona,0.53,12.74,89.52
2010-03-26,barcelona,0.18,13.14,70.53
2010-03-27,barcelona,0.0,12.99,64.23
2010-03-28,barcelona,0.0,12.6,80.29
2010-03-29,barcelona,0.03,12.03,87.04
2010-03-30,barcelona,0.04,13.19,65.68
2010-03-31,barcelona,0.0,11.89,68.37
2010-04-01,barcelona,0.3,10.46,74.02
2010-04-02,barcelona,0.01,11.92,74.69
2010-04-03,barcelona,0.19,12.56,85.14
2010-04-04,barcelona,13.43,10.94,76.69
2010-04-05,barcelona,0.0,11.25,70.49
2010-04-06,barcelona,0.02,12.09,73.32
2010-04-07,barcelona,0.95,11.53,84.25
2010-04-08,barcelona,0.12,12.48,69.19
2010-04-09,barcelona,0.01,13.5,67.03
2010-04-10,barcelona,0.0,14.09,68.57
2010-04-11,barcelona,0.15,14.38,68.31
2010-04-12,barcelona,4.85,10.23,85.52
2010-04-13,barcelona,0.17,10.59,71.84
2010-04-14,barcelona,0.05,11.85,67.04
2010-04-15,barcelona,0.01,12.58,66.82
2010-04-16,barcelona,0.14,12.98,68.02
2010-04-17,barcelona,0.01,13.16,64.47
2010-04-18,barcelona,0.02,13.03,76.94
2010-04-19,barcelona,0.01,14.49,78.02
2010-04-20,barcelona,0.01,15.33,74.06
2010-04-21,barcelona,0.05,16.44,71.0
2010-04-22,barcelona,0.69,15.0,72.36
2010-04-23,barcelona,0.6,14.92,72.75
2010-04-24,barcelona,0.11,16.25,75.45
2010-04-25,barcelona,0.0,18.26,66.06
2010-04-26,barcelona,0.0,18.62,66.36
2010-04-27,barcelona,0.0,17.99,61.02
2010-04-28,barcelona,0.0,17.95,63.14
2010-04-29,barcelona,0.0,16.67,75.2
2010-04-30,barcelona,0.2,16.38,79.16
2010-05-01,barcelona,0.52,17.07,76.97
2010-05-02,barcelona,3.13,15.66,78.27
2010-05-03,barcelona,41.56,11.4,82.35
2010-05-04,barcelona,27.19,9.99,74.54
2010-05-05,barcelona,5.35,11.96,70.98
2010-05-06,barcelona,0.84,11.47,68.77
2010-05-07,barcelona,1.01,12.88,77.91
2010-05-08,barcelona,1.18,15.18,79.53
2010-05-09,barcelona,1.18,15.49,84.68
2010-05-10,barcelona,0.67,16.59,76.17
2010-05-11,barcelona,0.55,16.82,69.16
2010-05-12,barcelona,13.3,14.74,79.7
2010-05-13,barcelona,6.41,14.17,73.87
2010-05-14,barcelona,5.33,12.22,75.12
2010-05-15,barcelona,0.0,14.36,59.8
2010-05-16,barcelona,0.0,14.03,65.47
2010-05-17,barcelona,0.0,14.57,67.19
2010-05-18,barcelona,0.0,15.82,70.59
2010-05-19,barcelona,0.0,17.0,64.17
2010-05-20,barcelona,0.0,17.36,62.38
2010-05-21,barcelona,0.0,18.73,65.49
2010-05-22,barcelona,0.0,18.53,69.65
2010-05-23,barcelona,0.0,18.75,67.01
2010-05-24,barcelona,0.0,18.89,64.97
2010-05-25,barcelona,0.0,18.46,68.82
2010-05-26,barcelona,0.0,19.47,71.91
2010-05-27,barcelona,0.02,18.64,72.48
2010-05-28,barcelona,1.27,18.55,72.64
2010-05-29,barcelona,0.0,19.19,70.07
2010-05-30,barcelona,0.0,19.56,72.46
2010-05-31,barcelona,0.0,21.37,67.43
2010-06-01,barcelona,0.0,19.29,76.93
2010-06-02,barcelona,0.0,18.68,80.61
2010-06-03,barcelona,0.0,20.04,73.42
2010-06-04,barcelona,0.0,21.4,69.11
2010-06-05,barcelona,0.0,22.36,66.91
2010-06-06,barcelona,3.19,21.09,69.31
2010-06-07,barcelona,0.0,20.35,78.04
2010-06-08,barcelona,0.0,20.7,79.82
2010-06-09,barcelona,5.57,20.01,89.1
2010-06-10,barcelona,2.48,20.23,80.09
2010-06-11,barcelona,2.31,19.38,79.21
2010-06-12,barcelona,0.23,19.93,74.36
2010-06-13,barcelona,0.09,20.28,71.7
2010-06-14,barcelona,1.43,19.58,68.32
2010-06-15,barcelona,6.17,17.65,71.38
2010-06-16,barcelona,0.06,18.34,63.29
2010-06-17,barcelona,2.23,18.27,67.55
2010-06-18,barcelona,5.72,20.04,68.35
2010-06-19,barcelona,5.96,18.46,80.72
2010-06-20,barcelona,0.72,18.33,57.36
2010-06-21,barcelona,0.0,17.24,59.91
2010-06-22,barcelona,0.0,18.66,63.73
2010-06-23,barcelona,0.0,19.67,77.03
2010-06-24,barcelona,0.0,21.3,69.05
2010-06-25,barcelona,0.0,22.84,60.24
2010-06-26,barcelona,0.0,23.49,60.6
2010-06-27,barcelona,0.0,24.94,60.13
2010-06-28,barcelona,0.0,25.04,62.67
2010-06-29,barcelona,0.0,24.94,63.57
2010-06-30,barcelona,0.0,24.88,63.61
2010-07-01,barcelona,0.0,25.51,60.74
2010-07-02,barcelona,0.0,24.85,62.93
2010-07-03,barcelona,0.04,24.61,67.56
2010-07-04,barcelona,1.26,25.44,65.71
2010-07-05,barcelona,0.02,25.07,66.45
2010-07-06,barcelona,0.0,24.49,67.34
2010-07-07,barcelona,0.0,24.68,74.63
2010-07-08,barcelona,0.01,26.02,70.7
2010-07-09,barcelona,0.07,25.38,73.75
2010-07-10,barcelona,0.0,24.85,69.14
2010-07-11,barcelona,0.32,26.48,64.0
2010-07-12,barcelona,0.0,26.73,61.43
2010-07-13,barcelona,0.0,26.26,66.32
2010-07-14,barcelona,0.0,25.55,73.66
2010-07-15,barcelona,0.0,25.22,66.33
2010-07-16,barcelona,0.0,25.75,67.58
2010-07-17,barcelona,0.0,26.22,64.35
2010-07-18,barcelona,0.0,25.41,66.49
2010-07-19,barcelona,0.0,25.71,67.29
2010-07-20,barcelona,0.01,26.03,67.04
2010-07-21,barcelona,0.05,25.53,69.94
2010-07-22,barcelona,1.32,24.93,74.17
2010-07-23,barcelona,4.23,23.61,71.57
2010-07-24,barcelona,0.13,22.55,70.81
2010-07-25,barcelona,0.0,23.51,58.34
2010-07-26,barcelona,0.0,23.5,62.02
2010-07-27,barcelona,0.0,24.45,68.03
2010-07-28,barcelona,0.0,25.52,65.35
2010-07-29,barcelona,0.35,24.75,70.5
2010-07-30,barcelona,1.21,23.3,69.37
2010-07-31,barcelona,0.02,24.65,72.87
2010-08-01,barcelona,0.03,25.26,70.79
2010-08-02,barcelona,15.94,24.02,77.3
2010-08-03,barcelona,0.31,23.16,73.4
2010-08-04,barcelona,0.29,23.12,73.49
2010-08-05,barcelona,0.45,23.17,68.32
2010-08-06,barcelona,1.3,22.37,63.42
2010-08-07,barcelona,0.07,24.21,71.95
2010-08-08,barcelona,0.0,25.2,65.51
2010-08-09,barcelona,11.28,25.14,75.27
2010-08-10,barcelona,0.31,24.35,73.3
2010-08-11,barcelona,0.0,24.95,60.39
2010-08-12,barcelona,1.27,24.31,63.85
2010-08-13,barcelona,23.03,21.65,66.9
2010-08-14,barcelona,3.19,21.36,64.34
2010-08-15,barcelona,0.65,22.6,59.31
2010-08-16,barcelona,0.01,21.67,68.12
2010-08-17,barcelona,0.01,23.68,72.43
2010-08-18,barcelona,0.02,24.38,76.62
2010-08-19,barcelona,7.44,23.87,81.17
2010-08-20,barcelona,0.79,25.02,70.41
2010-08-21,barcelona,0.0,26.97,63.16
2010-08-22,barcelona,0.0,27.38,62.33
2010-08-23,barcelona,0.0,25.66,80.62
2010-08-24,barcelona,0.01,25.83,74.17
2010-08-25,barcelona,0.0,25.55,73.95
2010-08-26,barcelona,0.0,26.13,73.12
2010-08-27,barcelona,0.0,27.72,67.68
2010-08-28,barcelona,0.0,24.08,69.14
2010-08-29,barcelona,0.03,22.53,64.76
2010-08-30,barcelona,0.05,22.3,61.87
2010-08-31,barcelona,0.0,21.38,53.73
2010-09-01,barcelona,0.02,22.69,67.91
2010-09-02,barcelona,0.35,22.49,67.84
2010-09-03,barcelona,0.0,23.62,68.56
2010-09-04,barcelona,0.03,24.47,73.01
2010-09-05,barcelona,0.12,24.38,74.43
2010-09-06,barcelona,0.02,24.27,76.03
2010-09-07,barcelona,5.92,24.45,74.24
2010-09-08,barcelona,0.08,21.66,60.99
2010-09-09,barcelona,0.54,21.09,66.4
2010-09-10,barcelona,0.03,21.91,63.41
2010-09-11,barcelona,0.0,22.93,72.14
2010-09-12,barcelona,0.0,23.13,73.68
2010-09-13,barcelona,0.22,22.44,72.79
2010-09-14,barcelona,0.0,22.62,50.61
2010-09-15,barcelona,0.0,23.53,71.36
2010-09-16,barcelona,3.1,23.53,78.77
2010-09-17,barcelona,18.26,20.65,83.88
2010-09-18,barcelona,24.92,19.36,74.61
2010-09-19,barcelona,0.36,21.01,70.48
2010-09-20,barcelona,3.89,21.02,79.51
2010-09-21,barcelona,16.01,20.26,81.98
2010-09-22,barcelona,0.02,21.06,74.62
2010-09-23,barcelona,4.46,21.5,84.65
2010-09-24,barcelona,6.73,20.9,75.85
2010-09-25,barcelona,0.14,19.43,57.48
2010-09-26,barcelona,0.04,17.27,69.03
2010-09-27,barcelona,0.02,17.83,67.8
2010-09-28,barcelona,0.0,17.44,62.87
2010-09-29,barcelona,0.0,18.82,70.89
2010-09-30,barcelona,0.0,20.0,70.49
2010-10-01,barcelona,0.11,19.63,77.62
2010-10-02,barcelona,0.01,20.66,81.74
2010-10-03,barcelona,0.11,21.6,81.98
2010-10-04,barcelona,0.66,21.32,65.93
2010-10-05,barcelona,0.02,19.87,67.27
2010-10-06,barcelona,0.0,19.9,72.52
2010-10-07,barcelona,0.01,20.47,82.16
2010-10-08,barcelona,0.82,21.36,86.52
2010-10-09,barcelona,2.75,21.06,86.73
2010-10-10,barcelona,28.53,19.16,85.63
2010-10-11,barcelona,13.8,18.37,79.11
2010-10-12,barcelona,32.76,17.47,87.91
2010-10-13,barcelona,9.16,17.28,83.26
2010-10-14,barcelona,1.37,16.71,79.14
2010-10-15,barcelona,0.03,16.54,75.68
2010-10-16,barcelona,0.02,15.81,76.24
2010-10-17,barcelona,0.01,14.69,57.62
2010-10-18,barcelona,0.0,13.14,52.72
2010-10-19,barcelona,0.0,13.67,57.47
2010-10-20,barcelona,0.0,14.84,67.39
2010-10-21,barcelona,0.0,14.58,73.51
2010-10-22,barcelona,0.0,16.41,77.88
2010-10-23,barcelona,0.01,16.57,82.11
2010-10-24,barcelona,0.07,16.5,76.3
2010-10-25,barcelona,0.06,12.36,56.28
2010-10-26,barcelona,0.0,12.52,48.71
2010-10-27,barcelona,0.0,14.87,59.5
2010-10-28,barcelona,0.0,15.29,66.28
2010-10-29,barcelona,0.0,16.22,81.01
2010-10-30,barcelona,0.07,15.81,77.99
2010-10-31,barcelona,1.56,15.81,75.6
2010-11-01,barcelona,0.33,14.44,72.39
2010-11-02,barcelona,0.02,16.42,55.97
2010-11-03,barcelona,0.0,16.3,68.6
2010-11-04,barcelona,0.0,16.76,77.44
2010-11-05,barcelona,0.0,15.58,86.21
2010-11-06,barcelona,0.0,15.6,75.48
2010-11-07,barcelona,4.29,14.02,79.5
2010-11-08,barcelona,0.94,11.53,78.94
2010-11-09,barcelona,0.08,12.45,72.97
2010-11-10,barcelona,0.14,12.32,73.4
2010-11-11,barcelona,0.0,12.48,59.66
2010-11-12,barcelona,0.0,14.8,76.5
2010-11-13,barcelona,0.0,14.93,80.55
2010-11-14,barcelona,0.01,14.84,89.28
2010-11-15,barcelona,4.42,12.98,76.92
2010-11-16,barcelona,0.16,11.51,60.92
2010-11-17,barcelona,0.33,10.57,67.96
2010-11-18,barcelona,0.01,11.22,68.18
2010-11-19,barcelona,0.06,10.49,72.14
2010-11-20,barcelona,1.21,10.53,82.27
2010-11-21,barcelona,0.13,9.9,79.2
2010-11-22,barcelona,0.03,10.91,64.19
2010-11-23,barcelona,0.0,10.0,64.65
2010-11-24,barcelona,0.01,9.4,67.69
2010-11-25,barcelona,0.02,9.54,67.57
2010-11-26,barcelona,0.01,8.1,57.78
2010-11-27,barcelona,1.03,9.14,76.26
2010-11-28,barcelona,0.54,9.12,64.4
2010-11-29,barcelona,1.46,8.88,73.45
2010-11-30,barcelona,6.33,9.73,91.27
2010-12-01,barcelona,0.35,8.5,78.46
2010-12-02,barcelona,0.06,7.3,66.44
2010-12-03,barcelona,0.01,6.57,63.9
2010-12-04,barcelona,0.0,7.27,59.22
2010-12-05,barcelona,0.04,10.09,84.55
2010-12-06,barcelona,0.0,11.99,90.65
2010-12-07,barcelona,0.1,13.78,87.94
2010-12-08,barcelona,0.93,14.3,88.23
2010-12-09,barcelona,0.46,12.56,83.74
2010-12-10,barcelona,0.05,10.73,75.46
2010-12-11,barcelona,0.0,10.62,72.76
2010-12-12,barcelona,0.0,11.28,69.13
2010-12-13,barcelona,0.0,8.91,71.87
2010-12-14,barcelona,0.05,8.14,56.54
2010-12-15,barcelona,0.0,3.69,57.41
2010-12-16,barcelona,0.03,5.06,57.82
2010-12-17,barcelona,0.02,5.56,76.98
2010-12-18,barcelona,0.02,7.25,74.75
2010-12-19,barcelona,0.06,9.77,83.57
2010-12-20,barcelona,0.0,9.01,79.64
2010-12-21,barcelona,3.19,10.14,91.46
2010-12-22,barcelona,6.5,11.46,97.67
2010-12-23,barcelona,6.82,11.34,89.78
2010-12-24,barcelona,0.43,8.02,65.57
2010-12-25,barcelona,0.0,5.43,50.72
2010-12-26,barcelona,0.0,5.26,43.16
2010-12-27,barcelona,0.0,6.74,65.73
2010-12-28,barcelona,0.0,8.67,85.85
2010-12-29,barcelona,0.0,10.51,83.99
2010-12-30,barcelona,0.47,10.97,88.33
2010-12-31,barcelona,1.39,10.63,89.67
2011-01-01,barcelona,0.56,10.51,84.48
2011-01-02,barcelona,0.53,9.59,87.28
2011-01-03,barcelona,0.0,8.12,80.0
2011-01-04,barcelona,0.06,7.89,73.83
2011-01-05,barcelona,0.14,9.42,87.14
2011-01-06,barcelona,0.01,10.78,92.23
2011-01-07,barcelona,0.0,11.7,93.88
2011-01-08,barcelona,0.0,10.85,90.09
2011-01-09,barcelona,0.04,11.08,88.15
2011-01-10,barcelona,0.02,9.88,77.8
2011-01-11,barcelona,0.05,10.41,73.64
2011-01-12,barcelona,0.0,11.04,69.77
2011-01-13,barcelona,0.0,12.13,78.81
2011-01-14,barcelona,0.0,12.26,79.0
2011-01-15,barcelona,0.0,10.94,85.44
2011-01-16,barcelona,0.0,10.93,84.3
2011-01-17,barcelona,0.0,9.66,84.91
2011-01-18,barcelona,0.0,10.75,79.53
2011-01-19,barcelona,0.0,10.85,77.0
2011-01-20,barcelona,0.0,8.76,54.43
2011-01-21,barcelona,0.0,4.27,58.61
2011-01-22,barcelona,0.0,3.75,56.31
2011-01-23,barcelona,0.0,4.97,56.41
2011-01-24,barcelona,0.0,5.12,61.07
2011-01-25,barcelona,0.0,6.94,51.65
2011-01-26,barcelona,0.0,6.81,61.15
2011-01-27,barcelona,3.74,7.8,84.47
2011-01-28,barcelona,18.58,9.32,86.51
2011-01-29,barcelona,6.88,9.45,81.81
2011-01-30,barcelona,1.62,6.87,81.73
2011-01-31,barcelona,2.11,7.21,75.19
2011-02-01,barcelona,0.09,7.81,66.1
2011-02-02,barcelona,0.0,8.31,58.89
2011-02-03,barcelona,0.0,9.87,57.92
2011-02-04,barcelona,0.0,9.56,76.67
2011-02-05,barcelona,0.0,11.12,76.44
2011-02-06,barcelona,0.0,11.75,76.79
2011-02-07,barcelona,0.0,9.99,87.82
2011-02-08,barcelona,0.0,8.54,82.22
2011-02-09,barcelona,0.0,8.78,87.79
2011-02-10,barcelona,0.0,9.18,86.24
2011-02-11,barcelona,0.0,9.06,90.49
2011-02-12,barcelona,0.0,9.77,80.2
2011-02-13,barcelona,0.0,10.11,88.8
2011-02-14,barcelona,0.25,9.04,82.74
2011-02-15,barcelona,1.03,8.68,83.22
2011-02-16,barcelona,0.59,9.71,75.13
2011-02-17,barcelona,8.72,8.55,86.68
2011-02-18,barcelona,0.1,10.51,72.05
2011-02-19,barcelona,0.83,11.01,78.54
2011-02-20,barcelona,0.33,10.75,81.93
2011-02-21,barcelona,1.23,11.19,76.19
2011-02-22,barcelona,0.35,11.04,78.2
2011-02-23,barcelona,0.0,11.13,73.92
2011-02-24,barcelona,0.11,11.65,85.53
2011-02-25,barcelona,0.0,12.18,78.56
2011-02-26,barcelona,0.01,11.46,83.1
2011-02-27,barcelona,0.14,10.43,62.79
2011-02-28,barcelona,0.03,9.14,54.16
2011-03-01,barcelona,0.52,9.7,57.12
2011-03-02,barcelona,1.5,9.0,66.09
2011-03-03,barcelona,13.6,7.37,79.1
2011-03-04,barcelona,3.36,9.2,84.55
2011-03-05,barcelona,0.67,9.24,85.11
2011-03-06,barcelona,0.0,10.92,68.45
2011-03-07,barcelona,0.03,10.96,72.83
2011-03-08,barcelona,0.13,10.71,75.47
2011-03-09,barcelona,0.01,10.11,74.75
